step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
824,0.00824,NLR,1.0,0.0226665289956145,0.06489347999740858,0.0004347139911260456,2.845001290552318e-06,0.0004328483456391316,0.0001771300218580406,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858596491506532e-05,3.9898639947466563e-17,0.0003343161689995408,0.014400678861297589,-0.0001230617587477231,0.21927909536183413,0,0.0,0.9212867510832479,0.0,0.9212867510832479,-4.0826988057657276e-19,0.008240000000000022,1,1e-05
825,0.00825,NLR,1.0,0.017553331999806687,0.06552600499708205,0.00037904300552327186,2.2989988792687654e-06,0.0004324116949837957,0.0001769456106648729,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586003270550132e-05,3.8163916471489756e-17,0.0003343166842597777,0.014400699256242433,-0.000123061762168624,0.219279405292572,0,0.0,0.9213609584925921,0.0,0.9213609584925921,-4.0826988057657276e-19,0.008250000000000021,1,1e-05
826,0.00826,NLR,1.0,0.02246024299529381,0.06698249799956102,0.000666709995130077,3.145993105135858e-06,0.00043197161511244477,0.00017676164792534052,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586041579247537e-05,3.9898639947466563e-17,0.00033431719877098203,0.014400719622843505,-0.0001230617663863529,0.21927971479180577,0,0.0,0.9214350152161216,0.0,0.9214350152161216,-4.0826988057657276e-19,0.00826000000000002,1,1e-05
827,0.008270000000000001,NLR,1.0,0.01863387100456748,0.06679586000973359,0.0004358389996923506,2.501008566468954e-06,0.00043152815126536127,0.00017657818053731686,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858607983939735e-05,4.0766001685454967e-17,0.00033431771251705235,0.014400739960531483,-0.00012306177138819114,0.2192800238508653,0,0.0,0.9215089217333278,0.0,0.9215089217333278,1.3264535954002343e-18,0.008270000000000022,1,1e-05
828,0.008280000000000001,NLR,1.0,0.01720483099052217,0.06594585199491121,0.0003816959942923859,2.4189939722418785e-06,0.0004310813527832798,0.00017639525545741302,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858611804904056e-05,3.9898639947466563e-17,0.00033431822548204846,0.014400760268742374,-0.00012306177726373758,0.21928033246117323,0,0.0,0.9215826785216091,0.0,0.9215826785216091,-4.0826988057657276e-19,0.008280000000000022,1,1e-05
829,0.00829,NLR,1.0,0.03897191400756128,0.06787936900218483,0.0004418769967742264,2.497996320016682e-06,0.00043063127329817045,0.00017621291956255544,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586156206381395e-05,3.838075690598686e-17,0.0003343187376501882,0.014400780546917735,-0.00012306178393940663,0.21928064061424776,0,0.0,0.9216562860562829,0.0,0.9216562860562829,1.3264535954002343e-18,0.008290000000000023,1,1e-05
830,0.0083,NLR,1.0,0.019395248004002497,0.06465616599598434,0.0003823849983746186,2.5519984774291515e-06,0.0004301779700879136,0.00017603121965279633,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586194309605198e-05,3.903127820947816e-17,0.00033431924900590283,0.014400800794506896,-0.0001230617913729135,0.21928094830171774,0,0.0,0.9217297448105963,0.0,0.9217297448105963,-4.0826988057657276e-19,0.008300000000000023,1,1e-05
831,0.008310000000000001,NLR,1.0,0.019266793999122456,0.058584252998116426,0.00036438800452742726,1.9459985196590424e-06,0.0004297215043499502,0.00017585020230345008,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586232356938694e-05,3.903127820947816e-17,0.00033431975953385386,0.014400821010967846,-0.00012306179961737998,0.2192812555153353,0,0.0,0.9218030552557384,0.0,0.9218030552557384,-4.0826988057657276e-19,0.008310000000000022,1,1e-05
832,0.008320000000000001,NLR,1.0,0.018431463002343662,0.0685809220012743,0.00045372400199994445,2.4500041035935283e-06,0.0004292619410635016,0.0001756699138023604,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586270346631926e-05,3.8163916471489756e-17,0.0003343202692189305,0.014400841195766123,-0.0001230618085630763,0.21928156224697815,0,0.0,0.9218762178608509,0.0,0.9218762178608509,-2.14299335655338e-18,0.00832000000000002,1,1e-05
833,0.00833,NLR,1.0,0.019447889004368335,0.06926084600854665,0.00041712599340826273,2.3930042516440153e-06,0.00042879934848485013,0.00017549040008535484,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586308276900936e-05,3.8163916471489756e-17,0.00033432077804627404,0.014400861348376592,-0.00012306181832008993,0.21928186848866893,0,0.0,0.9219492330930406,0.0,0.9219492330930406,3.0611770713770414e-18,0.008330000000000023,1,1e-05
834,0.00834,NLR,1.0,0.018351196005824022,0.06410767401393969,0.0005834319890709594,3.035005647689104e-06,0.0004283337985946441,0.0001753117066292832,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858634614609408e-05,3.8163916471489756e-17,0.0003343212860013273,0.014400881468284998,-0.00012306182889982732,0.21928217423257626,0,0.0,0.9220221014173894,0.0,0.9220221014173894,-2.14299335655338e-18,0.008340000000000021,1,1e-05
835,0.008350000000000002,NLR,1.0,0.01871622700127773,0.07214478799141943,0.0004514580068644136,2.8030044632032514e-06,0.0004278653665783097,0.00017513387838716975,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858638395247349e-05,3.8163916471489756e-17,0.00033432179306977137,0.01440090155498508,-0.00012306184020328593,0.2192824794710219,0,0.0,0.9220948232969662,0.0,0.9220948232969662,3.0611770713770414e-18,0.008350000000000024,1,1e-05
836,0.008360000000000001,NLR,1.0,0.022320611999020912,0.06413155001064297,0.00031797199335414916,2.0279985619708896e-06,0.00042739413067331526,0.00017495695971460492,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586421694498806e-05,3.8163916471489756e-17,0.00033432229923764824,0.014400921607984563,-0.0001230618522574357,0.21928278419649697,0,0.0,0.9221673991928381,0.0,0.9221673991928381,-2.14299335655338e-18,0.008360000000000022,1,1e-05
837,0.00837,NLR,1.0,0.018568232000689022,0.06411935600044671,0.00031095299345906824,1.9360013538971543e-06,0.0004269201721673011,0.0001747809942890201,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858645937048044e-05,4.163336342344337e-17,0.00033432280449128133,0.014400941626799613,-0.0001230618651275187,0.2192830884016666,0,0.0,0.9222398295640808,0.0,0.9222398295640808,-4.0826988057657276e-19,0.008370000000000022,1,1e-05
838,0.00838,NLR,1.0,0.01792118999583181,0.06214998199720867,0.00036043100408278406,2.2220046957954764e-06,0.00042644357528846583,0.0001746060250281133,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586496978858292e-05,3.7730235602495554e-17,0.0003343233088173363,0.014400961610959495,-0.00012306187874565731,0.21928339207937325,0,0.0,0.9223121148677902,0.0,0.9223121148677902,-4.0826988057657276e-19,0.008380000000000021,1,1e-05
839,0.00839,NLR,1.0,0.01627923100022599,0.056563691003248096,0.00033084501046687365,2.1570012904703617e-06,0.00042596442688519,0.0001744320940221803,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858653451812755e-05,4.0766001685454967e-17,0.0003343238122028334,0.014400981560006132,-0.0001230618931142035,0.2192836952226486,0,0.0,0.9223842555590929,0.0,0.9223842555590929,-4.0826988057657276e-19,0.00839000000000002,1,1e-05
840,0.008400000000000001,NLR,1.0,0.018223570004920475,0.06311175800510682,0.00033712000004015863,2.3379980120807886e-06,0.0004254828164178297,0.00017425924246934044,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586571986838483e-05,3.859759734048396e-17,0.00033432431463515955,0.014401001473494102,-0.00012306190820442203,0.2192839978247198,0,0.0,0.9224562520911572,0.0,0.9224562520911572,1.3264535954002343e-18,0.008400000000000022,1,1e-05
841,0.00841,NLR,1.0,0.01876090999576263,0.05776520099607296,0.00036243899376131594,2.2460008040070534e-06,0.0004249988356233324,0.00017408751059995103,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586609383477535e-05,3.8163916471489756e-17,0.00033432481610206396,0.014401021350991083,-0.00012306192408174132,0.21928429987901693,0,0.0,0.922528104915204,0.0,0.922528104915204,-4.0826988057657276e-19,0.008410000000000022,1,1e-05
842,0.00842,NLR,1.0,0.020984008006053045,0.05797552099102177,0.0008995370008051395,3.75900708604604e-06,0.00042451257868318453,0.00017391693760200537,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586646706676266e-05,3.9898639947466563e-17,0.0003343253165916787,0.014401041192078079,-0.00012306194068775734,0.21928460137917444,0,0.0,0.9225998144805166,0.0,0.9225998144805166,1.3264535954002343e-18,0.008420000000000023,1,1e-05
843,0.00843,NLR,1.0,0.01697638198675122,0.05805942400183994,0.0003468289942247793,2.1379964891821146e-06,0.00042402414167395003,0.00017374756157600404,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586683955074398e-05,3.979021973021801e-17,0.00033432581609255503,0.01440106099635119,-0.00012306195804012251,0.21928490231904277,0,0.0,0.9226713812344528,0.0,0.9226713812344528,-4.0826988057657276e-19,0.008430000000000023,1,1e-05
844,0.008440000000000001,NLR,1.0,0.017648203996941447,0.06297819998872001,0.00039269099943339825,2.5370100047439337e-06,0.0004235336227134512,0.00017357941945687365,nan,nan,,0.0,nan,nan,nan,nan,0,,1.85867211273846e-05,4.163336342344337e-17,0.0003343263145936363,0.014401080763420282,-0.00012306197610474707,0.2192852026926887,0,0.0,0.9227428056224539,0.0,0.9227428056224539,-4.0826988057657276e-19,0.008440000000000022,1,1e-05
845,0.008450000000000001,NLR,1.0,0.015308969013858587,0.06328708901128266,0.00039426500734407455,2.916989615187049e-06,0.00042304112152501523,0.000173412546970504,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858675822228453e-05,3.903127820947816e-17,0.00033432681208425815,0.01440110049290877,-0.0001230619949741694,0.21928550249440695,0,0.0,0.9228140880880563,0.0,0.9228140880880563,1.3264535954002343e-18,0.008450000000000023,1,1e-05
846,0.00846,NLR,1.0,0.017638612000155263,0.061930169991683215,0.0003778919926844537,2.4790060706436634e-06,0.0004225467396973296,0.0001732469785398717,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586795238590563e-05,3.903127820947816e-17,0.00033432730855421103,0.014401120184456273,-0.00012306201452814996,0.21928580171871356,0,0.0,0.922885229072901,0.0,0.922885229072901,-4.0826988057657276e-19,0.008460000000000023,1,1e-05
847,0.00847,NLR,1.0,0.01768802700098604,0.06058242100698408,0.000343574007274583,2.0900042727589607e-06,0.00042205057986935846,0.00017308274730180344,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858683217516161e-05,3.8163916471489756e-17,0.0003343278039937232,0.014401139837718624,-0.0001230620348124436,0.21928610036036197,0,0.0,0.9229562290167448,0.0,0.9229562290167448,-4.0826988057657276e-19,0.008470000000000023,1,1e-05
848,0.008480000000000001,NLR,1.0,0.017773910993128084,0.06276703900948633,0.00031969998963177204,2.034998033195734e-06,0.0004215527462786183,0.00017291988497427415,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858686903084043e-05,3.9898639947466563e-17,0.00033432829839343296,0.014401159452364976,-0.00012306205576977805,0.2192863984143385,0,0.0,0.9230270883574697,0.0,0.9230270883574697,-4.0826988057657276e-19,0.008480000000000022,1,1e-05
849,0.008490000000000001,NLR,1.0,0.015810105003765784,0.058841584002948366,0.0003464889887254685,2.0510051399469376e-06,0.0004210533439222816,0.00017275842189251028,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858690580455452e-05,3.8163916471489756e-17,0.00033432879174445375,0.0144011790280818,-0.0001230620775816783,0.219286695875876,0,0.0,0.9230978075310936,0.0,0.9230978075310936,-4.0826988057657276e-19,0.008490000000000022,1,1e-05
850,0.0085,NLR,1.0,0.02066057598858606,0.06164490699302405,0.00031959199986886233,2.2229942260310054e-06,0.0004205524790682313,0.0001725983868762564,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586942495360024e-05,3.903127820947816e-17,0.0003343292840383249,0.014401198564570672,-0.000123062100023932,0.21928699274043675,0,0.0,0.9231683869717804,0.0,0.9231683869717804,-4.0826988057657276e-19,0.008500000000000021,1,1e-05
851,0.00851,NLR,1.0,0.021811624988913536,0.058231925999280065,0.0003278479998698458,2.5240005925297737e-06,0.0004200502584625283,0.00017243980726688548,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8586979102251113e-05,4.0332320816460765e-17,0.0003343297752670701,0.014401218061550036,-0.0001230621232068701,0.21928728900373828,0,0.0,0.9232388271118497,0.0,0.9232388271118497,-4.0826988057657276e-19,0.008510000000000021,1,1e-05
852,0.008520000000000002,NLR,1.0,0.017457976995501667,0.06367531200521626,0.0003390580095583573,2.043001586571336e-06,0.00041954678952611953,0.00017228270886066393,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587015624285838e-05,3.9898639947466563e-17,0.00033433026542314725,0.014401237518753662,-0.0001230621471128378,0.2192875846617405,0,0.0,0.9233091283817874,0.0,0.9233091283817874,1.3264535954002343e-18,0.008520000000000022,1,1e-05
853,0.008530000000000001,NLR,1.0,0.0174356220086338,0.06229015199642163,0.00034087500534951687,2.3750035325065255e-06,0.00041904218012404383,0.00017212711586687529,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587052060665918e-05,3.8163916471489756e-17,0.0003343307544994898,0.01440125693593175,-0.00012306217171002883,0.21928787971065206,0,0.0,0.9233792912102547,0.0,0.9233792912102547,1.3264535954002343e-18,0.008530000000000024,1,1e-05
854,0.00854,NLR,1.0,0.019064345993683673,0.061235992005094886,0.00035511200258042663,2.611006493680179e-06,0.00041853653831422296,0.0001719730508858904,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858708841052941e-05,4.0332320816460765e-17,0.00033433124248951316,0.014401276312852263,-0.00012306219702918993,0.21928817414693202,0,0.0,0.9234493160240991,0.0,0.9234493160240991,-4.0826988057657276e-19,0.008540000000000023,1,1e-05
855,0.00855,NLR,1.0,0.019753092987230048,0.06307799099886324,0.00029938000079710037,1.963009708561003e-06,0.0004180299722281769,0.00017182053489998584,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587124673218547e-05,3.7513395167998453e-17,0.0003343317293870721,0.014401295649297596,-0.00012306222308615573,0.2192884679672903,0,0.0,0.923519203248363,0.0,0.923519203248363,-2.14299335655338e-18,0.008550000000000021,1,1e-05
856,0.00856,NLR,1.0,0.024237716002971865,0.06059832400933374,0.0003138860047329217,2.5180052034556866e-06,0.00041752259007619844,0.00017166958720938764,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587160847923766e-05,3.8163916471489756e-17,0.00033433221518652367,0.0144013149450688,-0.00012306224978718162,0.21928876116868437,0,0.0,0.9235889533062944,0.0,0.9235889533062944,1.3264535954002343e-18,0.008560000000000022,1,1e-05
857,0.008570000000000001,NLR,1.0,0.01766829501139,0.060795560988481157,0.0003074919950449839,1.8669961718842387e-06,0.0004170144994690837,0.00017152022548553106,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587196934079375e-05,3.903127820947816e-17,0.0003343326998826755,0.014401334199981797,-0.00012306227738552767,0.2192890537483334,0,0.0,0.923658566619356,0.0,0.923658566619356,-4.0826988057657276e-19,0.008570000000000022,1,1e-05
858,0.00858,NLR,1.0,0.015543035013251938,0.05586501500511076,0.0003690370067488402,2.6320049073547125e-06,0.0004165058082240961,0.00017137246564708056,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587232931080196e-05,4.163336342344337e-17,0.0003343331834707797,0.0144013534138685,-0.00012306230555634654,0.2192893457036893,0,0.0,0.9237280436072349,0.0,0.9237280436072349,-4.0826988057657276e-19,0.008580000000000022,1,1e-05
859,0.00859,NLR,1.0,0.017666465006186627,0.059752226996351965,0.00034137500915676355,2.38200300373137e-06,0.0004159966229256949,0.0001712263219855087,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587268838443237e-05,3.9898639947466563e-17,0.00033433366594661423,0.014401372586579475,-0.0001230623344107579,0.21928963703246732,0,0.0,0.9237973846878522,0.0,0.9237973846878522,-4.0826988057657276e-19,0.008590000000000021,1,1e-05
860,0.0086,NLR,1.0,0.019412220994126983,0.061783925993950106,0.0004618700040737167,2.558997948653996e-06,0.0004154870498303236,0.0001710818070463988,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587304655597275e-05,3.881443777498106e-17,0.00033433414730639217,0.014401391717980383,-0.00012306236403664903,0.21928992773263176,0,0.0,0.9238665902773726,0.0,0.9238665902773726,-4.0826988057657276e-19,0.00860000000000002,1,1e-05
861,0.008610000000000001,NLR,1.0,0.019073495001066476,0.05086019801092334,0.00032734699198044837,2.14899773709476e-06,0.00041497719431660666,0.00017093893166847662,nan,nan,,0.0,nan,nan,nan,nan,0,,1.85873403822084e-05,4.0766001685454967e-17,0.000334334627546779,0.01440141080795243,-0.00012306239435151876,0.21929021780238772,0,0.0,0.9239356607902134,0.0,0.9239356607902134,1.3264535954002343e-18,0.008610000000000022,1,1e-05
862,0.008620000000000001,NLR,1.0,0.020961104004527442,0.054737015001592226,0.0003416260005906224,2.187007339671254e-06,0.0004144671607128894,0.00017079770499379653,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858737601790552e-05,4.119968255444917e-17,0.00033433510666493215,0.014401429856394588,-0.00012306242535975754,0.21929050724019,0,0.0,0.9240045966390543,0.0,0.9240045966390543,-4.0826988057657276e-19,0.008620000000000022,1,1e-05
863,0.00863,NLR,1.0,0.016670412005623803,0.05808932799845934,0.0003523580089677125,2.2000021999701858e-06,0.00041395705204840916,0.00017065813447518597,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858741156229382e-05,4.163336342344337e-17,0.0003343355846584485,0.014401448863220923,-0.00012306245710675542,0.21929079604473764,0,0.0,0.9240733982348466,0.0,0.9240733982348466,1.3264535954002343e-18,0.008630000000000023,1,1e-05
864,0.00864,NLR,1.0,0.017912666997290216,0.05740685100317933,0.0003205099928891286,2.453001798130572e-06,0.0004134469703220677,0.0001705202258332831,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858744701518035e-05,3.9898639947466563e-17,0.00033433606152535124,0.014401467828359715,-0.00012306248954830083,0.21929108421496743,0,0.0,0.9241420659868219,0.0,0.9241420659868219,-4.0826988057657276e-19,0.008640000000000023,1,1e-05
865,0.008650000000000001,NLR,1.0,0.02291682199575007,0.05489331600256264,0.0003598409966798499,2.36400228459388e-06,0.00041293701592766006,0.00017038398313293433,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587482376327735e-05,4.163336342344337e-17,0.00033433653726418894,0.014401486751759451,-0.0001230625227002639,0.21929137175005678,0,0.0,0.9242106003025021,0.0,0.9242106003025021,-4.0826988057657276e-19,0.008650000000000022,1,1e-05
866,0.008660000000000001,NLR,1.0,0.017936221993295476,0.060378870999556966,0.00035430600109975785,2.2579915821552277e-06,0.00041242728766484153,0.00017024940876833207,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858751764559018e-05,4.0332320816460765e-17,0.00033433701187388396,0.01440150563337994,-0.00012306255665048697,0.21929165864941944,0,0.0,0.9242790015877078,0.0,0.9242790015877078,-4.0826988057657276e-19,0.008660000000000022,1,1e-05
867,0.00867,NLR,1.0,0.018857386996387504,0.05483824899420142,0.0004329029907239601,2.7479982236400247e-06,0.000411917882908176,0.00017011650346512245,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858755282286987e-05,3.903127820947816e-17,0.00033433748535378275,0.014401524473196092,-0.00012306259115568295,0.2192919449126906,0,0.0,0.9243472702465679,0.0,0.9243472702465679,1.3264535954002343e-18,0.008670000000000023,1,1e-05
868,0.00868,NLR,1.0,0.0163076960016042,0.06303609900351148,0.0004233979998389259,2.3479951778426766e-06,0.00041140889669195326,0.00016998526635894618,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587587908108904e-05,3.946495907847236e-17,0.0003343379577037449,0.014401543271201689,-0.00012306262648711518,0.21929223053974903,0,0.0,0.9244154066815281,0.0,0.9244154066815281,-2.14299335655338e-18,0.008680000000000021,1,1e-05
869,0.008690000000000002,NLR,1.0,0.01895368799159769,0.06095770699903369,0.0003698610089486465,2.372995368205011e-06,0.0004109004227998846,0.00016985569492210072,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587622901268973e-05,3.946495907847236e-17,0.00033433842892395223,0.014401562027400283,-0.0001230626624446403,0.21929251553068208,0,0.0,0.9244834112933601,0.0,0.9244834112933601,1.3264535954002343e-18,0.008690000000000022,1,1e-05
870,0.008700000000000001,NLR,1.0,0.017785341988201253,0.0665601950022392,0.0004001699999207631,2.568995114415884e-06,0.0004103925523147737,0.00016972778510863253,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587657802444364e-05,3.8163916471489756e-17,0.00033433889901507256,0.014401580741813858,-0.00012306269914222418,0.21929279988580544,0,0.0,0.9245512844811706,0.0,0.9245512844811706,1.3264535954002343e-18,0.008700000000000024,1,1e-05
871,0.00871,NLR,1.0,0.016141850996064022,0.06716577000042889,0.0003150889970129356,2.0799925550818443e-06,0.0004098853745319432,0.00016960153129212983,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587692611686913e-05,3.903127820947816e-17,0.00033433936797815035,0.014401599414476607,-0.0001230627366240683,0.21929308360564684,0,0.0,0.9246190266424098,0.0,0.9246190266424098,-4.0826988057657276e-19,0.008710000000000023,1,1e-05
872,0.00872,NLR,1.0,0.01666409900644794,0.062405582997598685,0.00047756399726495147,3.273002221249044e-06,0.00040937897654872866,0.0001694769263290795,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858772732914093e-05,3.9898639947466563e-17,0.0003343398358146064,0.014401618045435827,-0.0001230627747140498,0.21929336669093666,0,0.0,0.9246866381728803,0.0,0.9246866381728803,-4.0826988057657276e-19,0.008720000000000023,1,1e-05
873,0.00873,NLR,1.0,0.017697343006148003,0.05493719800142571,0.0003248619905207306,2.252010744996369e-06,0.0004088734427143491,0.00016935396163174783,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587761955003327e-05,3.859759734048396e-17,0.00033434030252627907,0.01440163663475369,-0.00012306281354996858,0.21929364914261884,0,0.0,0.9247541194667458,0.0,0.9247541194667458,-4.0826988057657276e-19,0.008730000000000022,1,1e-05
874,0.008740000000000001,NLR,1.0,0.01676490600220859,0.05914288399799261,0.0003352000057930127,2.3160100681707263e-06,0.0004083688552475428,0.00016923262714929228,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858779648950158e-05,3.9898639947466563e-17,0.00033434076811537315,0.014401655182504802,-0.0001230628531916167,0.21929393096183306,0,0.0,0.9248214709165399,0.0,0.9248214709165399,-4.0826988057657276e-19,0.008740000000000022,1,1e-05
875,0.00875,NLR,1.0,0.017343476007226855,0.05923305300530046,0.0005686229997081682,2.8710055630654097e-06,0.0004078652938128186,0.00016911291142274946,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858783093287503e-05,3.9898639947466563e-17,0.0003343412325844437,0.014401673688776206,-0.00012306289348251728,0.21929421214990538,0,0.0,0.9248886929131742,0.0,0.9248886929131742,-4.0826988057657276e-19,0.008750000000000022,1,1e-05
876,0.00876,NLR,1.0,0.016576925001572818,0.06084639400069136,0.000345590990036726,2.0029983716085553e-06,0.0004073628351841287,0.00016899480167270609,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587865285464448e-05,3.8163916471489756e-17,0.000334341695936429,0.014401692153668044,-0.00012306293459931575,0.21929449270835877,0,0.0,0.9249557858459477,0.0,0.9249557858459477,1.3264535954002343e-18,0.008760000000000023,1,1e-05
877,0.00877,NLR,1.0,0.017168553997180425,0.057558549000532366,0.00032938100048340857,2.2040039766579866e-06,0.0004068615538813732,0.00016887828376612252,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587899547666976e-05,4.119968255444917e-17,0.0003343421581745645,0.014401710577290672,-0.0001230629762806817,0.21929477263888364,0,0.0,0.9250227501025543,0.0,0.9250227501025543,-4.0826988057657276e-19,0.008770000000000023,1,1e-05
878,0.008780000000000001,NLR,1.0,0.017782764000003226,0.058938670001225546,0.0005623549950541928,2.8270005714148283e-06,0.00040636152105015945,0.00016876334236114472,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858793371980965e-05,3.946495907847236e-17,0.0003343426193024575,0.014401728959767546,-0.00012306301871378353,0.2192950519433582,0,0.0,0.925089586069092,0.0,0.925089586069092,1.3264535954002343e-18,0.008780000000000024,1,1e-05
879,0.008790000000000001,NLR,1.0,0.01603515600436367,0.06238350500643719,0.00031796100665815175,2.344007953070104e-06,0.00040586280545242573,0.00016864996086024742,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8587967802357115e-05,3.903127820947816e-17,0.00033434307932402556,0.014401747301232781,-0.00012306306195500815,0.21929533062382464,0,0.0,0.9251562941300707,0.0,0.9251562941300707,-4.0826988057657276e-19,0.008790000000000023,1,1e-05
880,0.0088,NLR,1.0,0.021674329007510096,0.05900687800021842,0.0003204020031262189,2.3800093913450837e-06,0.0004053654728586856,0.00016853812151621428,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858800179576512e-05,3.8163916471489756e-17,0.0003343435382434912,0.014401765601831151,-0.0001230631058991376,0.2192956086824814,0,0.0,0.925222874668421,0.0,0.925222874668421,-4.0826988057657276e-19,0.008800000000000023,1,1e-05
881,0.00881,NLR,1.0,0.020947655008058064,0.05840214400086552,0.0004277219995856285,2.631990355439484e-06,0.0004048695859706035,0.0001684278054599777,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8588035700564753e-05,3.9898639947466563e-17,0.0003343439960653718,0.014401783861717421,-0.00012306315062631388,0.21929588612168716,0,0.0,0.9252893280655022,0.0,0.9252893280655022,-4.0826988057657276e-19,0.008810000000000023,1,1e-05
882,0.008820000000000001,NLR,1.0,0.016808949992991984,0.05566251500567887,0.00035613999352790415,2.4940090952441096e-06,0.00040437520467276214,0.00016831899277005018,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858806951730031e-05,4.163336342344337e-17,0.00033434445279444564,0.014401802081055237,-0.00012306319598694135,0.21929616294394097,0,0.0,0.9253556547011105,0.0,0.9253556547011105,1.3264535954002343e-18,0.008820000000000024,1,1e-05
883,0.008830000000000001,NLR,1.0,0.02181983600894455,0.05717903299955651,0.00031511500128544867,2.3609900381416082e-06,0.00040388238545730707,0.00016821166254527394,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858810324648053e-05,3.8163916471489756e-17,0.00033434490843578616,0.014401820260018683,-0.00012306324218336133,0.21929643915189234,0,0.0,0.9254218549534872,0.0,0.9254218549534872,-4.0826988057657276e-19,0.008830000000000024,1,1e-05
884,0.00884,NLR,1.0,0.022962308008573018,0.05742091700085439,0.0006856319960206747,3.29299655277282e-06,0.0004033911821432796,0.00016810579288286932,nan,nan,,0.0,nan,nan,nan,nan,0,,1.858813688876755e-05,3.8163916471489756e-17,0.0003343453629946997,0.014401838398789613,-0.00012306328910712534,0.21929671474831566,0,0.0,0.925487929199327,0.0,0.925487929199327,-4.0826988057657276e-19,0.008840000000000023,1,1e-05
885,0.00885,NLR,1.0,0.021635181998135522,0.06240853799681645,0.0004314889956731349,2.3269967641681433e-06,0.0004029016452248196,0.00016800136102031106,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8588170444820298e-05,4.0766001685454967e-17,0.00033434581647676353,0.014401856497559429,-0.00012306333672943955,0.21929698973611275,0,0.0,0.9255538778137856,0.0,0.9255538778137856,1.3264535954002343e-18,0.008850000000000025,1,1e-05
